"Name","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","dropout_rate","epochs","hidden_dim","lr","method","metric.goal","metric.name","parameters.batch_sizes","parameters.dropout_rates","parameters.epochs","parameters.hidden_dims","parameters.lrs","parameters.weight_decays","weight_decay","Bt_mae","Bt_r2","Bt_rmse","Bx_mae","Bx_r2","Bx_rmse","By_mae","By_r2","By_rmse","Bz_mae","Bz_r2","Bz_rmse","Density_mae","Density_r2","Density_rmse","Speed_mae","Speed_r2","Speed_rmse","Temperature_mae","Temperature_r2","Temperature_rmse","epoch","train_loss","train_mae","train_r2","train_rmse","val_loss","val_mae","val_r2","val_rmse"
"devout-sweep-27","finished","-","","","2024-07-31T07:33:34.000Z","240","4p2ul9fv","64","0.5","200","64","0.1","","","","","","","","","","0.001","1.9556108713150024","-0.003448009490966797","2.7740447521209717","2.446091413497925","-0.004968523979187012","3.010734796524048","2.762539863586426","-0.005665779113769531","3.5651397705078125","2.0946714878082275","-0.004730939865112305","2.9775280952453613","2.9571800231933594","-0.005277872085571289","4.477052211761475","70.54133605957031","-0.004795432090759277","90.22470092773438","54563.44921875","-0.003208160400390625","85468.1875","200","1.004583327283322","7806.59814453125","-0.004585691727697849","32303.970703125","1.0049275551179442","7519.4453125","-0.046538371592760086","27837.11328125"
"devout-sweep-95","finished","-","","","2024-07-31T13:05:42.000Z","392","4p2ul9fv","32","0.5","200","64","0.0001","","","","","","","","","","0.00001","1.92633318901062","0.02961289882659912","2.727963447570801","2.4011008739471436","0.02273726463317871","2.9689435958862305","2.7194271087646484","0.013560950756072998","3.530895471572876","2.079559087753296","0.012681007385253906","2.95161509513855","2.8791844844818115","0.029672443866729736","4.3985371589660645","68.2090072631836","0.06502664089202881","87.03345489501953","53657.6328125","0.033969104290008545","83869.578125","200","0.970375144250796","7676.82080078125","0.02960851415991783","31699.662109375","0.9924795456004866","7203.79052734375","-0.03048035129904747","27639.748046875"
"drawn-sweep-43","finished","-","","","2024-07-31T08:47:15.000Z","165","4p2ul9fv","128","0.4","200","64","0.01","","","","","","","","","","0.00001","1.8807891607284544","0.08555686473846436","2.648160934448242","2.350792407989502","0.06432366371154785","2.9050867557525635","2.6792361736297607","0.04046761989593506","3.4824070930480957","2.0718679428100586","0.03233206272125244","2.9220941066741943","2.827665090560913","0.08480453491210938","4.271751880645752","64.26174926757812","0.15367281436920166","82.80484771728516","51815.66015625","0.08692783117294312","81538.2734375","200","0.9217040866193636","7413.0986328125","0.07829819619655609","30818.537109375","0.991425803899765","7164.2607421875","-0.034503526985645294","27736.576171875"
"dry-sweep-62","finished","-","","","2024-07-31T10:21:51.000Z","405","4p2ul9fv","32","0.5","200","256","0.1","","","","","","","","","","0.001","1.9718986749649048","-0.02002251148223877","2.796861171722412","2.462623834609986","-0.02982783317565918","3.0477447509765625","2.7828736305236816","-0.022219419479370117","3.5943617820739746","2.114126205444336","-0.022744297981262207","3.004101276397705","2.9826226234436035","-0.02194046974182129","4.514003753662109","71.07650756835938","-0.0256655216217041","91.15689086914062","55212.49609375","-0.023358464241027832","86322.2734375","200","1.0237196273052356","7899.39794921875","-0.023682083934545517","32626.68359375","1.0359034270349174","8677.4990234375","-0.07994229346513748","29602.341796875"
"dulcet-sweep-114","finished","-","","","2024-07-31T14:25:29.000Z","244","4p2ul9fv","64","0.5","200","128","0.001","","","","","","","","","","0.001","1.873429775238037","0.08088934421539307","2.6549108028411865","2.3304507732391357","0.07320034503936768","2.8912739753723145","2.6591930389404297","0.04326540231704712","3.4773266315460205","2.072577476501465","0.029181838035583496","2.926846742630005","2.8174264430999756","0.07276439666748047","4.299759387969971","64.19892883300781","0.16515368223190308","82.24127960205078","51911.9140625","0.08941793441772461","81427.015625","200","0.9208585076348882","7426.85302734375","0.07912343740463257","30776.517578125","1.017679150357391","7518.4619140625","-0.06022455170750618","28301.529296875"
"dutiful-sweep-109","finished","-","","","2024-07-31T14:06:16.000Z","163","4p2ul9fv","128","0.2","200","128","0.0001","","","","","","","","","","0","1.8329178094863892","0.12012827396392822","2.597620725631714","2.272089958190918","0.10819905996322632","2.8361568450927734","2.6038427352905273","0.0719490647315979","3.4248034954071045","2.063065767288208","0.04417967796325683","2.90415096282959","2.786116361618042","0.08883154392242432","4.262343406677246","62.55464172363281","0.2061523795127869","80.19645690917969","51039.625","0.10932612419128418","80531.96875","200","0.8930185596707841","7301.9462890625","0.10696674883365632","30438.2421875","1.0406625401973724","7809.3779296875","-0.0914873033761978","28976.283203125"
"dutiful-sweep-84","finished","-","","","2024-07-31T12:15:26.000Z","234","4p2ul9fv","64","0.5","200","128","0.1","","","","","","","","","","0","1.9565794467926023","-0.004806876182556152","2.7759225368499756","2.450190305709839","-0.006195068359375","3.0125718116760254","2.7623543739318848","-0.005796313285827637","3.56537127494812","2.0913126468658447","-0.002794981002807617","2.974658489227295","2.9620842933654785","-0.00706326961517334","4.4810261726379395","70.51892852783203","-0.006172418594360352","90.28649139404295","54597.44921875","-0.0038694143295288086","85496.3515625","200","1.005224189078304","7811.4609375","-0.005242892540991306","32314.552734375","0.9882846360254768","7142.93115234375","-0.025996973738074303","27463.880859375"
"eager-sweep-10","finished","-","","","2024-07-31T06:26:13.000Z","241","4p2ul9fv","64","0.4","200","64","0.001","","","","","","","","","","0.01","1.9492881298065183","0.002969026565551758","2.76516056060791","2.425391435623169","0.00895470380783081","2.9898061752319336","2.7430543899536133","0.004654824733734131","3.5467989444732666","2.085158109664917","0.0018581748008728027","2.9677486419677734","2.920741319656372","0.014359116554260254","4.433109283447266","68.53705596923828","0.05159848928451538","87.65621948242188","53780.3984375","0.02335965633392334","84328.8671875","200","0.9846037084787664","7694.4345703125","0.015392720699310304","31873.296875","0.9901359526797978","7270.3515625","-0.028653254732489582","27702.052734375"
"eager-sweep-16","finished","-","","","2024-07-31T06:47:58.000Z","246","4p2ul9fv","64","0.5","200","64","0.001","","","","","","","","","","0.00001","1.8878920078277588","0.07695448398590088","2.660587787628174","2.367662191390991","0.05213052034378052","2.9239540100097656","2.6895968914031982","0.03016495704650879","3.5010528564453125","2.0730271339416504","0.02842146158218384","2.927992343902588","2.8538007736206055","0.05839473009109497","4.332948684692383","65.58842468261719","0.1331380009651184","83.80339050292969","52299.8828125","0.07164686918258667","82217.75","200","0.9355787443862834","7482.4921875","0.0644058957695961","31075.365234375","0.9948692598728218","7260.015625","-0.0324627161026001","27815.275390625"
"easy-sweep-102","finished","-","","","2024-07-31T13:30:45.000Z","393","4p2ul9fv","32","0.5","200","64","0.1","","","","","","","","","","0.00001","1.9627132415771484","-0.011962413787841795","2.7857890129089355","2.453688621520996","-0.01746988296508789","3.0294029712677","2.7682015895843506","-0.00975799560546875","3.5723860263824463","2.1013176441192627","-0.00965118408203125","2.9848098754882812","2.9664864540100098","-0.012400031089782717","4.492883682250977","70.68717193603516","-0.011464953422546388","90.52364349365234","54741.4765625","-0.00961148738861084","85740.515625","200","1.0117448685874402","7832.06298828125","-0.011761290952563286","32406.892578125","0.9871752931162564","7328.45166015625","-0.024293558672070503","27630.56640625"
"efficient-sweep-69","finished","-","","","2024-07-31T11:00:52.000Z","247","4p2ul9fv","64","0.3","200","256","0.1","","","","","","","","","","0.01","1.9692575931549072","-0.01626300811767578","2.7917020320892334","2.457882881164551","-0.017076611518859863","3.0288174152374268","2.771958827972412","-0.012143969535827637","3.5766043663024902","2.1132867336273193","-0.017173290252685547","2.99590802192688","2.9817023277282715","-0.01552128791809082","4.4998040199279785","70.80514526367188","-0.015868663787841797","90.72049713134766","55066.06640625","-0.016269207000732422","86022.75","200","1.015776289810597","7878.4541015625","-0.0157590601593256","32513.517578125","1.0277537540955977","7825.08984375","-0.06387416273355484","28382.736328125"
"effortless-sweep-83","finished","-","","","2024-07-31T12:12:35.000Z","168","4p2ul9fv","128","0.4","200","128","0.01","","","","","","","","","","0.01","1.9528021812438965","-0.0003216266632080078","2.7697200775146484","2.4428045749664307","-0.0005633831024169922","3.00412917137146","2.7567756175994873","-0.000916600227355957","3.5567119121551514","2.08675765991211","0.00010150671005249023","2.9703593254089355","2.948675632476806","-0.0003904104232788086","4.466155529022217","70.26651763916016","-0.000016570091247558594","90.00988006591797","54436.58984375","0.0003743171691894531","85315.4453125","200","1.00023001096618","7788.43994140625","-0.00024832147755660117","32246.259765625","0.9897542691230774","7437.38818359375","-0.0343606136739254","27779.78515625"
"elated-sweep-20","finished","-","","","2024-07-31T07:02:13.000Z","415","4p2ul9fv","32","0.4","200","256","0.0001","","","","","","","","","","0.001","1.7386956214904783","0.20296937227249143","2.472313404083252","2.1620538234710693","0.1807788610458374","2.718296766281128","2.517359972000122","0.11993974447250366","3.3350775241851807","2.0275673866271973","0.08484923839569092","2.8416941165924072","2.6581573486328125","0.16966402530670166","4.068890571594238","58.0299186706543","0.3142898678779602","74.534423828125","48173.109375","0.19886940717697144","76376.6484375","200","0.8183976071296444","6891.765625","0.181622713804245","28867.65625","1.0550287785102623","7694.94482421875","-0.09967218339443208","28913.048828125"
"electric-sweep-41","finished","-","","","2024-07-31T08:36:39.000Z","390","4p2ul9fv","32","0.5","200","64","0.0001","","","","","","","","","","0.01","1.9273854494094849","0.025723278522491455","2.7334253787994385","2.3942370414733887","0.02876877784729004","2.9597673416137695","2.7098288536071777","0.020227551460266113","3.5189437866210938","2.081942558288574","0.0053427815437316895","2.962563991546631","2.8779876232147217","0.032841265201568604","4.3913493156433105","66.72847747802734","0.10922008752822876","84.95165252685547","52894.67578125","0.05049401521682739","83149.1484375","200","0.9610388778464894","7567.6220703125","0.03894559666514397","31427.396484375","0.9979687414386056","7454.84619140625","-0.03771015629172325","27864.474609375"
"ethereal-sweep-143","finished","-","","","2024-07-31T16:24:54.000Z","389","4p2ul9fv","32","0.4","200","64","0.1","","","","","","","","","","0.00001","1.965366244316101","-0.013564586639404295","2.7879934310913086","2.452526330947876","-0.010739922523498535","3.0193674564361572","2.771152973175049","-0.01182842254638672","3.5760467052459717","2.1024811267852783","-0.010577797889709473","2.9861793518066406","2.967534303665161","-0.010700702667236328","4.489111423492432","70.65105438232422","-0.00901508331298828","90.41395568847656","54713.53125","-0.007144451141357422","85635.6953125","200","1.010495467400047","7828.07958984375","-0.010509575717151163","32367.24609375","0.987638874035893","7468.72021484375","-0.025217873975634575","27796.322265625"
"exalted-sweep-38","finished","-","","","2024-07-31T08:19:34.000Z","392","4p2ul9fv","32","0.4","200","256","0.01","","","","","","","","","","0","1.8594841957092283","0.10327744483947754","2.6223766803741455","2.308072566986084","0.0920720100402832","2.861685991287231","2.6549479961395264","0.0496821403503418","3.4656457901000977","2.0720250606536865","0.03670394420623779","2.9154856204986572","2.816448211669922","0.09664833545684814","4.244020938873291","62.84490966796875","0.19914138317108152","80.54981231689453","50900.15234375","0.12234783172607422","79941.109375","200","0.9000277522374207","7282.10205078125","0.09998346120119096","30214.802734375","1.0141686934112295","7617.97509765625","-0.05711156874895096","28556.70703125"
"exalted-sweep-70","finished","-","","","2024-07-31T11:05:04.000Z","407","4p2ul9fv","32","0.3","200","256","0.0001","","","","","","","","","","0.00001","1.752768635749817","0.18963170051574707","2.4929134845733643","2.1789276599884033","0.16953033208847046","2.7368950843811035","2.5237059593200684","0.11402469873428343","3.346266746520996","2.032771348953247","0.08112281560897827","2.8474738597869873","2.684962511062622","0.14863038063049316","4.12010383605957","59.1871337890625","0.2875831723213196","75.9720230102539","49084.69921875","0.1818845272064209","77182.0390625","200","0.8325360779401282","7022.17138671875","0.16748683154582977","29172.078125","1.05503879931539","7712.09326171875","-0.09959365427494048","29059.03125"
"expert-sweep-24","finished","-","","","2024-07-31T07:25:01.000Z","163","4p2ul9fv","128","0.4","200","64","0.00001","","","","","","","","","","0","2.0119104385375977","-0.04965341091156006","2.8371939659118652","2.4763383865356445","-0.041579604148864746","3.065084934234619","2.7949910163879395","-0.03479647636413574","3.616406202316284","2.1589512825012207","-0.04670357704162598","3.0390849113464355","3.0529606342315674","-0.04554557800292969","4.565838813781738","71.36846160888672","-0.023546338081359863","91.06266784667967","56329.58203125","-0.04219472408294678","87113.0859375","200","1.040579853763043","8059.0517578125","-0.04057427868247032","32925.6484375","0.996864669919014","7356.44189453125","-0.04156700149178505","27774.931640625"
"fancy-sweep-85","finished","-","","","2024-07-31T12:19:24.000Z","165","4p2ul9fv","128","0.3","200","256","0.1","","","","","","","","","","0","1.9561430215835571","-0.004768013954162598","2.775868654251098","2.4436609745025635","-0.0017818212509155271","3.00595760345459","2.7606217861175537","-0.0025240182876586914","3.5595667362213135","2.0925581455230713","-0.00344240665435791","2.975618362426758","2.9628684520721436","-0.0056917667388916016","4.477973937988281","70.45590209960938","-0.004764556884765625","90.22331237792967","54521.16015625","-0.002292752265930176","85429.1796875","200","1.0036311372065208","7800.53125","-0.003611207008361816","32289.158203125","0.9967832243442536","7683.2490234375","-0.042178988456726074","28038.65625"
"fast-sweep-101","finished","-","","","2024-07-31T13:27:51.000Z","170","4p2ul9fv","128","0.4","200","256","0.1","","","","","","","","","","0.01","1.9673570394515991","-0.014216423034667969","2.7888896465301514","2.452932119369507","-0.013309478759765623","3.023203134536743","2.7723257541656494","-0.014458894729614258","3.5806920528411865","2.108107566833496","-0.014339566230773926","2.991732120513916","2.973430871963501","-0.013078689575195312","4.494389057159424","70.65636444091797","-0.011701464653015137","90.5342254638672","54927.9921875","-0.01311016082763672","85888.953125","200","1.0134795954529667","7858.70361328125","-0.013459205627441406","32462.94921875","1.0151699596643449","8972.1796875","-0.06584107875823975","30526.7578125"
"fast-sweep-79","finished","-","","","2024-07-31T11:51:54.000Z","407","4p2ul9fv","32","0.3","200","256","0.00001","","","","","","","","","","0.001","1.9134937524795532","0.03761327266693115","2.7166945934295654","2.3782126903533936","0.0361904501914978","2.948437213897705","2.6925039291381836","0.023952901363372803","3.5122478008270264","2.07904052734375","0.018794894218444824","2.94246244430542","2.88757848739624","0.03696805238723755","4.381970405578613","67.4501953125","0.07968348264694214","86.34858703613281","53379.7734375","0.0353817343711853","83808.234375","200","0.9616630417360388","7637.00830078125","0.03836761042475701","31676.56640625","1.0119016966735477","7505.9931640625","-0.05340886116027832","28118.56640625"
"fearless-sweep-2","finished","-","","","2024-07-31T05:53:54.000Z","397","4p2ul9fv","32","0.5","200","64","0.1","","","","","","","","","","0","1.9611390829086304","-0.00918877124786377","2.781968593597412","2.449760913848877","-0.007835030555725098","3.0150256156921387","2.7662439346313477","-0.007690906524658203","3.568727493286133","2.10024094581604","-0.008326172828674316","2.9828507900238037","2.9637222290039062","-0.009125828742980955","4.485612392425537","70.61286163330078","-0.007815957069396973","90.36021423339844","54669.01953125","-0.00559544563293457","85569.8203125","200","1.0079250905505368","7821.70703125","-0.007940446026623249","32342.35546875","0.9872687185804048","7324.5546875","-0.024339845404028893","27626.658203125"
"fearless-sweep-36","finished","-","","","2024-07-31T08:13:52.000Z","168","4p2ul9fv","128","0.4","200","128","0.01","","","","","","","","","","0.00001","1.804324746131897","0.1434195637702942","2.5630087852478027","2.277094602584839","0.11017996072769164","2.83300518989563","2.623297691345215","0.06979596614837646","3.428773880004883","2.0543787479400635","0.055717408657073975","2.8865694999694824","2.7382519245147705","0.13900834321975708","4.1433210372924805","61.44759368896485","0.2324589490890503","78.85648345947266","50132.99609375","0.1527501940727234","78544.3046875","200","0.8709388517997634","7172.28369140625","0.12904790043830872","29686.9375","1.0100531995296478","7415.18505859375","-0.055336423218250275","28226.0390625"
"fiery-sweep-78","finished","-","","","2024-07-31T11:47:41.000Z","247","4p2ul9fv","64","0.2","200","256","0.001","","","","","","","","","","0.001","1.6036009788513184","0.31372231245040894","2.294119119644165","2.030059814453125","0.2667807936668396","2.57165789604187","2.372209072113037","0.20570504665374756","3.1684045791625977","1.9638019800186155","0.15034663677215576","2.738116502761841","2.471156358718872","0.2818760275840759","3.783979892730713","53.01575469970703","0.42147296667099","68.46182250976562","45044.73828125","0.30293142795562744","71243.7421875","200","0.7224578291807376","6444.0625","0.27754777669906616","26927.560546875","1.0986586676703558","8093.9306640625","-0.15006732940673828","30553.841796875"
"fiery-sweep-8","finished","-","","","2024-07-31T06:17:54.000Z","254","4p2ul9fv","64","0.4","200","256","0.00001","","","","","","","","","","0.01","1.9200247526168823","0.029141604900360107","2.728625535964966","2.393650531768799","0.0278664231300354","2.961142063140869","2.705509901046753","0.018577873706817627","3.5219051837921143","2.0821917057037354","0.012217462062835692","2.952308177947998","2.894076108932495","0.030277788639068604","4.397164821624756","67.94937133789062","0.06772840023040771","86.9076156616211","53484.59765625","0.02822399139404297","84118.6015625","200","0.9694400102319852","7652.06591796875","0.030575811862945557","31793.7890625","1.0063937017411897","7498.16015625","-0.047722239047288895","28021.248046875"
"fresh-sweep-39","finished","-","","","2024-07-31T08:26:11.000Z","387","4p2ul9fv","32","0.2","200","64","0.01","","","","","","","","","","0.01","1.9542382955551147","-0.0010162591934204102","2.770681381225586","2.44234561920166","-0.0007737874984741211","3.0044448375701904","2.7570126056671143","-0.0010393857955932615","3.55692982673645","2.089015245437622","-0.0004820823669433594","2.97122573852539","2.9513590335845947","-0.0008548498153686523","4.46719217300415","70.30878448486328","-0.0006433725357055664","90.03809356689453","54440.0234375","-0.0009385347366333008","85371.4453125","200","1.0008074584561335","7788.9375","-0.0008217096328735352","32267.33203125","0.9947432695013104","7530.18603515625","-0.034851040691137314","27850.220703125"
"fresh-sweep-50","finished","-","","","2024-07-31T09:20:46.000Z","405","4p2ul9fv","32","0.3","200","256","0.01","","","","","","","","","","0.00001","1.8941969871520996","0.06714189052581787","2.674692153930664","2.369608163833618","0.04742366075515747","2.9312047958374023","2.704684019088745","0.021778345108032227","3.516157865524292","2.077970266342163","0.021602988243103027","2.938248872756958","2.844916343688965","0.06594061851501465","4.3155517578125","65.22203063964844","0.1403900980949402","83.45211029052734","52231.22265625","0.07305747270584106","82155.2578125","200","0.9375604864367296","7472.60009765625","0.06247709318995476","31051.765625","1.0284015315801207","7809.6376953125","-0.0732131376862526","28803.912109375"
"genial-sweep-132","finished","-","","","2024-07-31T15:37:10.000Z","240","4p2ul9fv","64","0.2","200","128","0.00001","","","","","","","","","","0.001","1.9461581707000732","0.010965168476104736","2.7540500164031982","2.4135916233062744","0.01063227653503418","2.987274646759033","2.740752935409546","-0.0035064220428466797","3.5613105297088623","2.115683317184448","-0.009626150131225586","2.9847733974456787","2.914440870285034","0.02389216423034668","4.411618709564209","68.64899444580078","0.046917080879211426","87.8722915649414","54477.73046875","0.013882100582122804","84737.0546875","200","0.9866741897774416","7794.0693359375","0.013307018205523493","32027.634765625","1.0137849939290924","7620.68408203125","-0.055963363498449326","28244.39453125"
"genial-sweep-92","finished","-","","","2024-07-31T12:48:16.000Z","385","4p2ul9fv","32","0.4","200","128","0.001","","","","","","","","","","0","1.7933205366134644","0.15841656923294067","2.540473222732544","2.251549243927002","0.1307772397994995","2.8000245094299316","2.587733507156372","0.08064144849777222","3.408726930618286","2.0425407886505127","0.06595480442047119","2.870879650115967","2.7409634590148926","0.13407611846923828","4.155171871185303","61.52988815307617","0.23397517204284668","78.77855682373047","49944.41796875","0.15531140565872192","78425.4921875","200","0.8629621250003996","7145.3505859375","0.13702133297920227","29642.02734375","1.0105319204505043","7351.7626953125","-0.05032958462834358","27996.57421875"
"genial-sweep-96","finished","-","","","2024-07-31T13:12:19.000Z","170","4p2ul9fv","128","0.4","200","256","0.0001","","","","","","","","","","0.01","1.7957730293273926","0.1469560265541077","2.5577125549316406","2.2408764362335205","0.13040035963058472","2.800631284713745","2.595841646194458","0.07590723037719727","3.417492151260376","2.046196222305298","0.04857504367828369","2.897465467453003","2.726316213607788","0.1254226565361023","4.175881862640381","59.71296310424805","0.2807543873786926","76.33526611328125","49415.7734375","0.15241938829421997","78559.6328125","200","0.8628140205228833","7069.54833984375","0.13720490038394928","29692.71875","1.0310787332057954","7635.9150390625","-0.07884527742862701","28491.115234375"
"glowing-sweep-13","finished","-","","","2024-07-31T06:38:29.000Z","164","4p2ul9fv","128","0.4","200","64","0.00001","","","","","","","","","","0.01","2.000922679901123","-0.04226863384246826","2.827195644378662","2.4700241088867188","-0.03468978404998779","3.0549306869506836","2.7884726524353027","-0.029834866523742676","3.6077258586883545","2.1503186225891113","-0.04030764102935791","3.029785633087158","3.034543514251709","-0.03856289386749267","4.550566673278809","71.11117553710938","-0.016816377639770508","90.76280212402344","56079.796875","-0.03480362892150879","86803.640625","200","1.0339031265655034","8023.34521484375","-0.033899955451488495","32808.69921875","0.9974807131290436","7385.7490234375","-0.04247483238577843","27802.19921875"
